FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),_AbsError_Length (cm),_SelectionMode
fish11,13.0,6206,310.3,20.0,20.0,27.847164003563,15.96830383421095,60.53333333333333,326.260902540766,73.04992999918511,7324,217,427.5033773123846,243.73386379215455,817.7172411045392,26.712832980685764,1.1343310228772374,within
fish11,13.0,6210,310.5,20.0,20.0,26.289280702664367,15.189362183761634,60.53333333333333,302.0288206295032,68.9159582766079,6741,230,426.9700277328491,243.48765285465464,805.2776805875037,26.712832980685764,0.42355227802139694,within
fish11,13.0,6307,315.35,20.0,20.0,27.570247845915585,13.383936762712224,4.266666666666667,267.6336746302616,67.44115353264387,2996,484,414.5974338731366,247.1055826661745,721.623016539311,26.712832980685764,0.8574148652298206,within
fish11,13.0,6311,315.55,20.0,20.0,26.678751527889027,13.436743470250676,27.866666666666667,265.66173682214634,64.6825040277104,2576,8429,414.100971453556,247.2181965813532,712.8391680349091,26.712832980685764,0.034081452796737466,within
fish12,15.28,3057,152.85,20.0,20.0,17.87669810067746,13.062685434717489,16.8,188.452787258248,52.22575368951128,2684,2378,410.804252405162,253.2186262883504,717.7028786935123,18.82326492608762,0.9465668254101622,within
fish12,15.28,3106,155.3,20.0,20.0,20.19072775298586,8.02203537748218,16.8,125.5403868031854,47.73219496457936,1886,2282,415.5197645217706,249.50451490095992,702.7442794227305,18.82326492608762,1.3674628268982403,within
fish12,15.28,3294,164.7,20.0,20.0,18.996451980324316,12.8596894562015,17.733333333333334,193.49639742131205,53.366522589031234,2773,2640,418.0369126790176,259.3288248377376,732.8257375167552,18.82326492608762,0.17318705423669556,within
fish12,15.28,3402,170.1,20.0,20.0,20.12104185673671,6.174578384544731,17.6,87.23928706863859,45.57729878619492,952,2508,431.00783279741074,258.5646126157019,708.6124454131126,18.82326492608762,1.2977769306490892,within
fish12,15.28,3489,174.45,20.0,20.0,20.23472566641589,3.152400205867047,2.2666666666666666,56.59840728100113,44.62942624158873,630,436,401.93323743459433,252.82079396459787,667.3540313991922,18.82326492608762,1.4114607403282697,within
fish12,15.28,3507,175.35,20.0,20.0,19.557987719038287,3.534393436092941,28.933333333333334,58.02047781569965,43.56773194810991,627,548,414.13843679101257,250.30123696691717,676.9796737579297,18.82326492608762,0.7347227929506666,within
fish12,15.28,3515,175.75,20.0,20.0,19.75771512831182,3.7189505983699287,28.933333333333334,61.79370496776639,44.17512907936471,652,534,413.90228230605896,250.30259437127648,677.2448766773354,18.82326492608762,0.9344502022241983,within
fish12,15.28,3530,176.5,20.0,20.0,19.687665232306124,3.57957546301672,1.7333333333333334,59.897610921501695,43.8776932247272,626,341,414.5535019024696,253.96888669225905,681.0423885947285,18.82326492608762,0.8644003062185028,within
fish12,15.28,3540,177.0,20.0,20.0,19.561984287793837,3.7237149094691295,1.7333333333333334,61.58513462267727,43.98992307823597,631,336,414.7128725694445,254.0247623400264,681.3576349094709,18.82326492608762,0.7387193617062167,within
